產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,42,752.4762,752.4762,"31,604","33,180"
HUKHA00626,三人票,個,NTD,新台幣,9,"2,143.0000","2,143.0000","19,287","20,250"
HUKHA00726,愛心票,個,NTD,新台幣,8,376.0000,376.0000,"3,008","3,160"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,118,379.6610,379.6610,"44,800","47,042"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,6,143.0000,143.0000,858,900
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,9,94.1111,94.1111,847,891
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,9,276.1111,276.1111,"2,485","2,610"
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,9,209.8889,209.8889,"1,889","1,980"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,6,210.0000,210.0000,"1,260","1,320"
HUKHB01125,角色壓克力立牌 (比司吉款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,16,238.0000,238.0000,"3,808","4,000"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,9,428.3333,428.3333,"3,855","4,050"
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,9,238.0000,238.0000,"2,142","2,250"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,76,95.1711,95.1711,"7,233","7,600"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,19,114.3158,114.3158,"2,172","2,280"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,41,141.7561,141.7561,"5,812","6,101"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,134,209.5970,209.5970,"28,086","29,480"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,612,142.8889,142.8889,"87,448","91,800"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,26,142.6538,142.6538,"3,709","3,893"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,4,771.5000,771.5000,"3,086","3,239"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,8,752.0000,752.0000,"6,016","6,320"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,8,"1,255.6250","1,255.6250","10,045","10,548"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,16,562.0000,562.0000,"8,992","9,440"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3800,190.3800,"9,519","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,4,238.0000,238.0000,952,"1,000"
HUKHD00125,名牌壓克力吊飾,個,NTD,新台幣,1,190.0000,190.0000,190,200
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,3,848.0000,848.0000,"2,544","2,670"
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,6,342.8333,342.8333,"2,057","2,160"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,2,429.0000,429.0000,858,900
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,14,371.0714,371.0714,"5,195","5,460"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,2,333.0000,333.0000,666,700
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,6,142.8333,142.8333,857,900
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,21,47.6190,47.6190,"1,000","1,050"
HUKHD01426,嘟嘟馬克杯(350ml)-HunterB款(綜),個,NTD,新台幣,1,343.0000,343.0000,343,360
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,24,190.2917,190.2917,"4,567","4,800"
HUKHD02226,鎖鏈之鑰匙圈-HunterA款,個,NTD,新台幣,6,428.8333,428.8333,"2,573","2,700"
HUKHD02726,壓克力燈座-HunterA款(奇犽),個,NTD,新台幣,3,619.0000,619.0000,"1,857","1,950"
HUKHD03626,壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,129.0000,129.0000,129,135
HUKHD03926,垂墜式壓克力鑰匙圈-HunterB款(酷拉皮卡+雷歐力),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD04126,燙銀T-shirt(奇犽)-Hunter_M,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD04226,燙銀T-shirt(奇犽)-Hunter_L,個,NTD,新台幣,2,619.0000,619.0000,"1,238","1,300"
HUKHD04326,燙銀T-shirt(奇犽)-Hunter_XL,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,3,190.3333,190.3333,571,600
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,1,"1,715.0000","1,715.0000","1,715","1,800"
HUKHD06526,潮流全彩T-shirt(拿酷戮)-Hunter_XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD07126,金屬造型證件套-HunterA款(獵人協會),個,NTD,新台幣,14,305.0000,305.0000,"4,270","4,480"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,2,286.0000,286.0000,572,600
HUKHD09026,鏡面壓克力鑰匙圈-HunterC款(蟻王),個,NTD,新台幣,2,171.0000,171.0000,342,360
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09226,盲抽透明書籤-HunterA款(念能力)(全16款),個,NTD,新台幣,65,76.1538,76.1538,"4,950","5,200"
HUKHD09326,燙銀T-shirt(奇犽)-Hunter_S,個,NTD,新台幣,3,619.0000,619.0000,"1,857","1,950"
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,184,47.6196,47.6196,"8,762","9,200"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,25,114.2000,114.2000,"2,855","3,000"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,3,570.6667,570.6667,"1,712","1,800"
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,17,304.7647,304.7647,"5,181","5,440"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,7,142.8571,142.8571,"1,000","1,050"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,17,142.8824,142.8824,"2,429","2,550"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,83,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,64,0.0000,0.0000,0,0
