產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,29,752.3103,752.3103,"21,817","22,910"
HUKHA00626,三人票,個,NTD,新台幣,9,"2,143.0000","2,143.0000","19,287","20,250"
HUKHA00726,愛心票,個,NTD,新台幣,2,376.5000,376.5000,753,790
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,62,379.6613,379.6613,"23,539","24,718"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,2,94.0000,94.0000,188,198
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,11,276.0000,276.0000,"3,036","3,190"
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,15,238.0667,238.0667,"3,571","3,750"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,9,428.7778,428.7778,"3,859","4,050"
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,1,276.0000,276.0000,276,290
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,12,95.0000,95.0000,"1,140","1,200"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,9,113.7778,113.7778,"1,024","1,074"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,26,143.0000,143.0000,"3,718","3,900"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,355,142.8197,142.8197,"50,701","53,227"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,6,143.0000,143.0000,858,900
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,7,775.0000,775.0000,"5,425","5,695"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,1,752.0000,752.0000,752,790
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,5,"1,157.6000","1,157.6000","5,788","6,080"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,2,562.0000,562.0000,"1,124","1,180"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3200,190.3200,"9,516","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHC00226,獵人購物袋(淺藍),個,NTD,新台幣,12,84.6667,84.6667,"1,016","1,064"
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,2,847.5000,847.5000,"1,695","1,780"
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00226,HunterxHunter T-shirt - 2XL款,個,NTD,新台幣,1,848.0000,848.0000,848,890
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,2,343.0000,343.0000,686,720
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00526,角色手機掛繩 - 小傑款,個,NTD,新台幣,1,428.0000,428.0000,428,450
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,3,428.6667,428.6667,"1,286","1,350"
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,2,429.0000,429.0000,858,900
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,3,333.0000,333.0000,999,"1,050"
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,7,47.5714,47.5714,333,350
HUKHD07926,角色壓克力立牌-Hunter_G款(雷歐力),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,2,152.0000,152.0000,304,320
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,67,47.6119,47.6119,"3,190","3,350"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,7,142.8571,142.8571,"1,000","1,050"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,9,142.8889,142.8889,"1,286","1,350"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,250,47.6200,47.6200,"11,905","12,500"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,40,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,21,0.0000,0.0000,0,0
