產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,34,752.3824,752.3824,"25,581","26,860"
HUKHA00626,三人票,個,NTD,新台幣,6,"2,143.0000","2,143.0000","12,858","13,500"
HUKHA00726,愛心票,個,NTD,新台幣,4,376.0000,376.0000,"1,504","1,580"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,3,238.0000,238.0000,714,750
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,119,379.9832,379.9832,"45,218","47,481"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,5,143.0000,143.0000,715,750
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,5,94.2000,94.2000,471,495
HUKHB00425,風險骰子,個,NTD,新台幣,201,457.0547,457.0547,"91,868","96,480"
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,10,276.1000,276.1000,"2,761","2,900"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,9,209.8889,209.8889,"1,889","1,980"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,11,210.0000,210.0000,"2,310","2,420"
HUKHB01125,角色壓克力立牌 (比司吉款）,個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,26,238.0000,238.0000,"6,188","6,500"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,16,428.8750,428.8750,"6,862","7,200"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,3,276.3333,276.3333,829,870
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,10,238.1000,238.1000,"2,381","2,500"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,42,95.1190,95.1190,"3,995","4,200"
