產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,24,752.4583,752.4583,"18,059","18,960"
HUKHA00626,三人票,個,NTD,新台幣,7,"2,143.0000","2,143.0000","15,001","15,750"
HUKHA00726,愛心票,個,NTD,新台幣,10,376.2000,376.2000,"3,762","3,950"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,68,379.6765,379.6765,"25,818","27,112"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,3,94.0000,94.0000,282,297
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,5,276.2000,276.2000,"1,381","1,450"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,2,333.0000,333.0000,666,700
HUKHB00725,壓克力場景組 B款（統治者的祝福）,個,NTD,新台幣,2,333.0000,333.0000,666,700
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,15,210.0000,210.0000,"3,150","3,300"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,6,210.0000,210.0000,"1,260","1,320"
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,7,238.0000,238.0000,"1,666","1,750"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,8,428.6250,428.6250,"3,429","3,600"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,5,275.8000,275.8000,"1,379","1,450"
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,3,238.0000,238.0000,714,750
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,9,95.1111,95.1111,856,900
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,9,114.2222,114.2222,"1,028","1,080"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,27,142.9630,142.9630,"3,860","4,050"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,80,208.8375,208.8375,"16,707","17,532"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,354,142.8927,142.8927,"50,584","53,100"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,9,143.0000,143.0000,"1,287","1,350"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,4,847.5000,847.5000,"3,390","3,560"
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,1,753.0000,753.0000,753,790
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,1,"1,315.0000","1,315.0000","1,315","1,380"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,5,562.0000,562.0000,"2,810","2,950"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.2600,190.2600,"9,513","10,000"
HUKHB03425,貪婪之島集卡冊組合包,組,NTD,新台幣,6,809.3333,809.3333,"4,856","5,100"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHC00326,獵人購物袋(深藍),個,NTD,新台幣,46,85.0000,85.0000,"3,910","4,094"
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,2,847.5000,847.5000,"1,695","1,780"
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,4,266.7500,266.7500,"1,067","1,120"
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,6,342.6667,342.6667,"2,056","2,160"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,4,266.7500,266.7500,"1,067","1,120"
HUKHD00526,角色手機掛繩 - 小傑款,個,NTD,新台幣,1,428.0000,428.0000,428,450
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,2,428.0000,428.0000,856,900
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,9,371.0000,371.0000,"3,339","3,510"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,40,47.6250,47.6250,"1,905","2,000"
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,8,152.0000,152.0000,"1,216","1,280"
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,8,152.0000,152.0000,"1,216","1,280"
HUKHD01826,風險骰子鑰匙圈-HunterA款,個,NTD,新台幣,30,361.9000,361.9000,"10,857","11,400"
HUKHD01926,風險骰子抱枕-HunterA款,個,NTD,新台幣,8,713.7500,713.7500,"5,710","6,000"
HUKHD02626,人物造型壓克力立牌-HunterD款(彼多),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD02726,壓克力燈座-HunterA款(奇犽),個,NTD,新台幣,4,619.0000,619.0000,"2,476","2,600"
