產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,29,752.3448,752.3448,"21,818","22,910"
HUKHA00626,三人票,個,NTD,新台幣,14,"2,143.0000","2,143.0000","30,002","31,500"
HUKHA00726,愛心票,個,NTD,新台幣,14,376.2143,376.2143,"5,267","5,530"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,3,238.0000,238.0000,714,750
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,84,379.9643,379.9643,"31,917","33,516"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,1,94.0000,94.0000,94,99
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,15,276.0000,276.0000,"4,140","4,350"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,2,333.0000,333.0000,666,700
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,4,210.0000,210.0000,840,880
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,6,209.8333,209.8333,"1,259","1,320"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,4,210.0000,210.0000,840,880
HUKHB01125,角色壓克力立牌 (比司吉款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,16,238.0000,238.0000,"3,808","4,000"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,10,428.9000,428.9000,"4,289","4,500"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,2,275.0000,275.0000,550,580
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,6,238.0000,238.0000,"1,428","1,500"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,8,114.0000,114.0000,912,960
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,24,142.9583,142.9583,"3,431","3,600"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,381,142.8924,142.8924,"54,442","57,144"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,10,142.9000,142.9000,"1,429","1,500"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,8,784.1250,784.1250,"6,273","6,585"
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,2,428.5000,428.5000,857,900
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,10,752.0000,752.0000,"7,520","7,900"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,6,"1,183.5000","1,183.5000","7,101","7,459"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,11,562.0000,562.0000,"6,182","6,490"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.1400,190.1400,"9,507","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,7,238.0000,238.0000,"1,666","1,750"
HUKHC00226,獵人購物袋(淺藍),個,NTD,新台幣,8,85.0000,85.0000,680,712
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00226,HunterxHunter T-shirt - 2XL款,個,NTD,新台幣,2,847.5000,847.5000,"1,695","1,780"
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,4,343.0000,343.0000,"1,372","1,440"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00426,磁吸式手機支架(全6款),個,NTD,新台幣,1,"1,857.0000","1,857.0000","1,857","1,950"
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,2,429.0000,429.0000,858,900
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,11,47.6364,47.6364,524,550
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,5,152.2000,152.2000,761,800
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,7,151.0000,151.0000,"1,057","1,112"
HUKHD06526,潮流全彩T-shirt(拿酷戮)-Hunter_XL,個,NTD,新台幣,2,743.0000,743.0000,"1,486","1,560"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,1,210.0000,210.0000,210,220
