產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,20,752.3500,752.3500,"15,047","15,800"
HUKHA00626,三人票,個,NTD,新台幣,12,"2,143.0000","2,143.0000","25,716","27,000"
HUKHA00726,愛心票,個,NTD,新台幣,4,376.0000,376.0000,"1,504","1,580"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,3,238.0000,238.0000,714,750
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,133,379.9474,379.9474,"50,533","53,067"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,10,94.2000,94.2000,942,990
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,9,276.1111,276.1111,"2,485","2,610"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,2,333.0000,333.0000,666,700
HUKHB00725,壓克力場景組 B款（統治者的祝福）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,3,209.3333,209.3333,628,660
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,11,209.9091,209.9091,"2,309","2,420"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,9,209.8889,209.8889,"1,889","1,980"
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,17,238.0000,238.0000,"4,046","4,250"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,9,428.8889,428.8889,"3,860","4,050"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,4,276.0000,276.0000,"1,104","1,160"
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,9,238.0000,238.0000,"2,142","2,250"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,38,95.1316,95.1316,"3,615","3,800"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,5,114.4000,114.4000,572,600
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,24,143.0000,143.0000,"3,432","3,600"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,114,209.6491,209.6491,"23,900","25,080"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,432,142.8773,142.8773,"61,723","64,785"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,15,142.8667,142.8667,"2,143","2,250"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,3,847.3333,847.3333,"2,542","2,670"
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,3,752.3333,752.3333,"2,257","2,370"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,4,"1,314.5000","1,314.5000","5,258","5,520"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,7,561.8571,561.8571,"3,933","4,130"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3200,190.3200,"9,516","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,1,848.0000,848.0000,848,890
HUKHD00226,HunterxHunter T-shirt - 2XL款,個,NTD,新台幣,3,847.0000,847.0000,"2,541","2,670"
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,7,342.8571,342.8571,"2,400","2,520"
