產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,25,752.4400,752.4400,"18,811","19,750"
HUKHA00626,三人票,個,NTD,新台幣,5,"2,143.0000","2,143.0000","10,715","11,250"
HUKHA00726,愛心票,個,NTD,新台幣,6,376.1667,376.1667,"2,257","2,370"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,69,379.9855,379.9855,"26,219","27,531"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,2,94.0000,94.0000,188,198
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,13,276.0000,276.0000,"3,588","3,770"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,4,210.0000,210.0000,840,880
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,15,238.0000,238.0000,"3,570","3,750"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,6,429.0000,429.0000,"2,574","2,700"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,1,276.0000,276.0000,276,290
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,4,238.0000,238.0000,952,"1,000"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,2,95.0000,95.0000,190,200
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,16,114.3750,114.3750,"1,830","1,920"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,17,142.9412,142.9412,"2,430","2,550"
