產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD01926,風險骰子抱枕-HunterA款,個,NTD,新台幣,1,714.0000,714.0000,714,750
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,95,190.4000,190.4000,"18,088","19,000"
HUKHD02226,鎖鏈之鑰匙圈-HunterA款,個,NTD,新台幣,9,429.0000,429.0000,"3,861","4,050"
HUKHD02726,壓克力燈座-HunterA款(奇犽),個,NTD,新台幣,7,618.5714,618.5714,"4,330","4,550"
HUKHD03126,潮流全彩T-shirt(制約誓約)-Hunter_XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03626,壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,129.0000,129.0000,129,135
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,400.0000,400.0000,400,420
HUKHD04126,燙銀T-shirt(奇犽)-Hunter_M,個,NTD,新台幣,2,618.5000,618.5000,"1,237","1,300"
HUKHD04226,燙銀T-shirt(奇犽)-Hunter_L,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD04426,燙銀T-shirt(奇犽)-Hunter_2XL,個,NTD,新台幣,3,619.0000,619.0000,"1,857","1,950"
HUKHD04626,金屬造型徽章-HunterB款(二級執照),個,NTD,新台幣,4,171.0000,171.0000,684,720
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,6,190.0000,190.0000,"1,140","1,200"
HUKHD05026,銀箔書籤(4入)-HunterB款(綜),個,NTD,新台幣,4,114.2500,114.2500,457,480
HUKHD05726,潮流T-shirt(西索IMAGE)-Hunter_M,個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD05926,潮流T-shirt(西索IMAGE)-Hunter_XL,個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD06026,潮流T-shirt(西索IMAGE)-Hunter_2XL,個,NTD,新台幣,2,571.5000,571.5000,"1,143","1,200"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,5,143.0000,143.0000,715,750
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,6,209.6667,209.6667,"1,258","1,320"
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08426,靠邊壓克力立牌-Hunter_C款(彼多),個,NTD,新台幣,2,286.0000,286.0000,572,600
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,2,171.0000,171.0000,342,360
HUKHD09326,燙銀T-shirt(奇犽)-Hunter_S,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,182,47.6209,47.6209,"8,667","9,100"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,35,114.0857,114.0857,"3,993","4,194"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,6,952.3333,952.3333,"5,714","6,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,9,142.8889,142.8889,"1,286","1,350"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,14,142.8571,142.8571,"2,000","2,100"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,112,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,88,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,51,0.0000,0.0000,0,0
