產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,31,752.3871,752.3871,"23,324","24,490"
HUKHA00626,三人票,個,NTD,新台幣,5,"2,143.0000","2,143.0000","10,715","11,250"
HUKHA00726,愛心票,個,NTD,新台幣,6,376.1667,376.1667,"2,257","2,370"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,51,379.9804,379.9804,"19,379","20,349"
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,7,94.2857,94.2857,660,693
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,5,276.0000,276.0000,"1,380","1,450"
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,13,210.0000,210.0000,"2,730","2,860"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,5,238.2000,238.2000,"1,191","1,250"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,7,428.5714,428.5714,"3,000","3,150"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,7,238.1429,238.1429,"1,667","1,750"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,25,95.0800,95.0800,"2,377","2,500"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,14,113.8571,113.8571,"1,594","1,674"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,34,142.9118,142.9118,"4,859","5,100"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,344,142.8895,142.8895,"49,154","51,600"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,16,143.0000,143.0000,"2,288","2,400"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,1,848.0000,848.0000,848,890
HUKHB02825,角色抱枕 (小傑款）,個,NTD,新台幣,1,428.0000,428.0000,428,450
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,5,428.6000,428.6000,"2,143","2,250"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,3,752.0000,752.0000,"2,256","2,370"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,1,"1,313.0000","1,313.0000","1,313","1,380"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,1,562.0000,562.0000,562,590
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3400,190.3400,"9,517","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHC00226,獵人購物袋(淺藍),個,NTD,新台幣,16,85.0000,85.0000,"1,360","1,424"
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,6,343.0000,343.0000,"2,058","2,160"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00526,角色手機掛繩 - 小傑款,個,NTD,新台幣,2,428.5000,428.5000,857,900
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,4,428.2500,428.2500,"1,713","1,800"
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,2,428.0000,428.0000,856,900
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,2,333.0000,333.0000,666,700
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,24,47.6250,47.6250,"1,143","1,200"
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,400.0000,400.0000,400,420
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,3,190.0000,190.0000,570,600
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,1,"1,714.0000","1,714.0000","1,714","1,800"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07426,透明小海報(2入)-Hunter_B款(酷+雷),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,2,209.5000,209.5000,419,440
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,2,286.0000,286.0000,572,600
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,4,152.2500,152.2500,609,640
HUKHD08826,鏡面壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,73,47.6164,47.6164,"3,476","3,650"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,2,571.5000,571.5000,"1,143","1,200"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,3,143.0000,143.0000,429,450
