產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,26,752.3462,752.3462,"19,561","20,540"
HUKHA00626,三人票,個,NTD,新台幣,12,"2,143.0000","2,143.0000","25,716","27,000"
HUKHA00726,愛心票,個,NTD,新台幣,8,376.1250,376.1250,"3,009","3,160"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,141,379.9645,379.9645,"53,575","56,259"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,5,143.0000,143.0000,715,750
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,3,94.3333,94.3333,283,297
HUKHB00425,風險骰子,個,NTD,新台幣,140,457.0429,457.0429,"63,986","67,200"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB00725,壓克力場景組 B款（統治者的祝福）,個,NTD,新台幣,2,333.0000,333.0000,666,700
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,4,210.0000,210.0000,840,880
HUKHB01125,角色壓克力立牌 (比司吉款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,17,236.5882,236.5882,"4,022","4,225"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,12,428.8333,428.8333,"5,146","5,400"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,1,276.0000,276.0000,276,290
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,9,114.2222,114.2222,"1,028","1,080"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,15,143.0000,143.0000,"2,145","2,250"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,99,209.4848,209.4848,"20,739","21,758"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,568,142.8803,142.8803,"81,156","85,200"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,6,142.8333,142.8333,857,900
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,5,786.6000,786.6000,"3,933","4,130"
HUKHB02825,角色抱枕 (小傑款）,個,NTD,新台幣,2,429.0000,429.0000,858,900
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,3,428.0000,428.0000,"1,284","1,350"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,2,752.5000,752.5000,"1,505","1,580"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,5,"1,220.4000","1,220.4000","6,102","6,407"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,9,561.6667,561.6667,"5,055","5,310"
HUKHB03425,貪婪之島集卡冊組合包,組,NTD,新台幣,15,809.6667,809.6667,"12,145","12,750"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,3,238.0000,238.0000,714,750
HUKHC00126,素面不織布環保袋(黑),個,NTD,新台幣,16,47.0000,47.0000,752,784
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,5,343.0000,343.0000,"1,715","1,800"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,2,428.5000,428.5000,857,900
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,10,371.0000,371.0000,"3,710","3,900"
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,20,47.6000,47.6000,952,"1,000"
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,2,152.0000,152.0000,304,320
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,4,266.7500,266.7500,"1,067","1,120"
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,2,"1,714.0000","1,714.0000","3,428","3,600"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,3,142.6667,142.6667,428,450
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,2,209.5000,209.5000,419,440
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08426,靠邊壓克力立牌-Hunter_C款(彼多),個,NTD,新台幣,1,285.0000,285.0000,285,300
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,74,47.6216,47.6216,"3,524","3,700"
HUKHD10226,貪婪之島壓克力吊飾(隨機2入套組),包,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,5,142.8000,142.8000,714,750
