產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,16,752.3125,752.3125,"12,037","12,640"
HUKHA00626,三人票,個,NTD,新台幣,10,"2,143.0000","2,143.0000","21,430","22,500"
HUKHA00726,愛心票,個,NTD,新台幣,4,376.2500,376.2500,"1,505","1,580"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,76,380.0000,380.0000,"28,880","30,324"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,2,94.0000,94.0000,188,198
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,9,276.0000,276.0000,"2,484","2,610"
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,7,210.0000,210.0000,"1,470","1,540"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHB01125,角色壓克力立牌 (比司吉款）,個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,10,238.0000,238.0000,"2,380","2,500"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,11,428.5455,428.5455,"4,714","4,950"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,3,275.6667,275.6667,827,870
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,10,237.9000,237.9000,"2,379","2,500"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,20,95.1500,95.1500,"1,903","2,000"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,6,114.1667,114.1667,685,720
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,21,143.0000,143.0000,"3,003","3,150"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,61,209.5574,209.5574,"12,783","13,420"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,305,142.8951,142.8951,"43,583","45,750"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,3,780.0000,780.0000,"2,340","2,456"
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,2,428.0000,428.0000,856,900
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,2,752.0000,752.0000,"1,504","1,580"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,4,"1,236.0000","1,236.0000","4,944","5,192"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,7,562.0000,562.0000,"3,934","4,130"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3000,190.3000,"9,515","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,2,238.0000,238.0000,476,500
