產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,7,752.4286,752.4286,"5,267","5,530"
HUKHA00626,三人票,個,NTD,新台幣,9,"2,143.0000","2,143.0000","19,287","20,250"
HUKHA00726,愛心票,個,NTD,新台幣,1,376.0000,376.0000,376,395
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,77,379.7143,379.7143,"29,238","30,703"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,6,94.1667,94.1667,565,594
HUKHB00425,風險骰子,個,NTD,新台幣,65,457.0000,457.0000,"29,705","31,200"
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,13,238.0000,238.0000,"3,094","3,250"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,10,428.9000,428.9000,"4,289","4,500"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,4,276.0000,276.0000,"1,104","1,160"
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,6,114.3333,114.3333,686,720
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,9,143.0000,143.0000,"1,287","1,350"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,80,209.0125,209.0125,"16,721","17,545"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,321,142.8692,142.8692,"45,861","48,143"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,14,142.9286,142.9286,"2,001","2,100"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,1,848.0000,848.0000,848,890
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,4,742.5000,742.5000,"2,970","3,121"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,1,561.0000,561.0000,561,590
HUKHB03425,貪婪之島集卡冊組合包,組,NTD,新台幣,8,809.3750,809.3750,"6,475","6,800"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHC00126,素面不織布環保袋(黑),個,NTD,新台幣,22,46.9545,46.9545,"1,033","1,078"
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,1,342.0000,342.0000,342,360
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,9,371.1111,371.1111,"3,340","3,510"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,3,333.0000,333.0000,999,"1,050"
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,11,47.6364,47.6364,524,550
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,12,152.0000,152.0000,"1,824","1,920"
HUKHD03926,垂墜式壓克力鑰匙圈-HunterB款(酷拉皮卡+雷歐力),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,4,267.0000,267.0000,"1,068","1,120"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,2,152.0000,152.0000,304,320
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,87,47.6207,47.6207,"4,143","4,350"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,7,142.8571,142.8571,"1,000","1,050"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,22,142.8636,142.8636,"3,143","3,300"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,177,47.6158,47.6158,"8,428","8,850"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,64,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,35,0.0000,0.0000,0,0
