產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,23,752.3913,752.3913,"17,305","18,170"
HUKHA00626,三人票,個,NTD,新台幣,13,"2,143.0000","2,143.0000","27,859","29,250"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,57,379.9825,379.9825,"21,659","22,743"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,8,94.1250,94.1250,753,792
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,8,276.0000,276.0000,"2,208","2,320"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB00725,壓克力場景組 B款（統治者的祝福）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,10,210.0000,210.0000,"2,100","2,200"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,10,209.9000,209.9000,"2,099","2,200"
HUKHB01125,角色壓克力立牌 (比司吉款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,12,238.0000,238.0000,"2,856","3,000"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,4,429.0000,429.0000,"1,716","1,800"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,6,276.0000,276.0000,"1,656","1,740"
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,9,238.0000,238.0000,"2,142","2,250"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,8,95.1250,95.1250,761,800
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,11,114.2727,114.2727,"1,257","1,320"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,22,142.9091,142.9091,"3,144","3,300"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,58,209.6897,209.6897,"12,162","12,760"
