產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,36,752.3889,752.3889,"27,086","28,440"
HUKHA00626,三人票,個,NTD,新台幣,10,"2,143.0000","2,143.0000","21,430","22,500"
HUKHA00726,愛心票,個,NTD,新台幣,13,376.3077,376.3077,"4,892","5,135"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,6,238.0000,238.0000,"1,428","1,500"
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,114,379.9649,379.9649,"43,316","45,486"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,11,94.0909,94.0909,"1,035","1,089"
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,18,276.0000,276.0000,"4,968","5,220"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,2,332.5000,332.5000,665,700
HUKHB00725,壓克力場景組 B款（統治者的祝福）,個,NTD,新台幣,3,333.0000,333.0000,999,"1,050"
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,3,209.6667,209.6667,629,660
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,14,209.8571,209.8571,"2,938","3,080"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,10,209.8000,209.8000,"2,098","2,200"
HUKHB01125,角色壓克力立牌 (比司吉款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,14,238.0000,238.0000,"3,332","3,500"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,16,428.7500,428.7500,"6,860","7,200"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,7,276.0000,276.0000,"1,932","2,030"
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,5,238.0000,238.0000,"1,190","1,250"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,34,94.9706,94.9706,"3,229","3,395"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,17,114.0000,114.0000,"1,938","2,034"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,45,142.9333,142.9333,"6,432","6,750"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,682,142.8944,142.8944,"97,454","102,300"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,9,142.8889,142.8889,"1,286","1,350"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,6,830.6667,830.6667,"4,984","5,233"
HUKHB02825,角色抱枕 (小傑款）,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,3,428.3333,428.3333,"1,285","1,350"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,11,752.0000,752.0000,"8,272","8,690"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,5,"1,283.0000","1,283.0000","6,415","6,736"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,3,561.6667,561.6667,"1,685","1,770"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.2800,190.2800,"9,514","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,4,238.0000,238.0000,952,"1,000"
HUKHC00226,獵人購物袋(淺藍),個,NTD,新台幣,40,85.0000,85.0000,"3,400","3,560"
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,1,848.0000,848.0000,848,890
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00226,HunterxHunter T-shirt - 2XL款,個,NTD,新台幣,2,848.0000,848.0000,"1,696","1,780"
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,4,267.0000,267.0000,"1,068","1,120"
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,3,343.0000,343.0000,"1,029","1,080"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,4,267.0000,267.0000,"1,068","1,120"
HUKHD00526,角色手機掛繩 - 小傑款,個,NTD,新台幣,1,428.0000,428.0000,428,450
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,3,429.0000,429.0000,"1,287","1,350"
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,2,429.0000,429.0000,858,900
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,2,334.0000,334.0000,668,700
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,50,47.6200,47.6200,"2,381","2,500"
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,23,152.0870,152.0870,"3,498","3,680"
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,19,152.1053,152.1053,"2,890","3,040"
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,150,190.4600,190.4600,"28,569","30,000"
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,400.0000,400.0000,400,420
HUKHD04026,垂墜式壓克力鑰匙圈-HunterC款(庫洛洛+西索),個,NTD,新台幣,7,171.1429,171.1429,"1,198","1,260"
HUKHD04526,金屬造型徽章-HunterA款(獵人執照),個,NTD,新台幣,25,171.0400,171.0400,"4,276","4,500"
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,8,190.0000,190.0000,"1,520","1,600"
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,5,"1,714.2000","1,714.2000","8,571","9,000"
HUKHD05726,潮流T-shirt(西索IMAGE)-Hunter_M,個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD05826,潮流T-shirt(西索IMAGE)-Hunter_L,個,NTD,新台幣,3,571.3333,571.3333,"1,714","1,800"
HUKHD05926,潮流T-shirt(西索IMAGE)-Hunter_XL,個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD06326,潮流全彩T-shirt(拿酷戮)-Hunter_M,個,NTD,新台幣,1,743.0000,743.0000,743,780
