產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,35,752.4000,752.4000,"26,334","27,650"
HUKHA00626,三人票,個,NTD,新台幣,6,"2,143.0000","2,143.0000","12,858","13,500"
HUKHA00726,愛心票,個,NTD,新台幣,3,376.0000,376.0000,"1,128","1,185"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,107,379.9626,379.9626,"40,656","42,693"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,5,143.0000,143.0000,715,750
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,2,94.0000,94.0000,188,198
HUKHB00425,風險骰子,個,NTD,新台幣,78,457.0256,457.0256,"35,648","37,440"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,2,209.5000,209.5000,419,440
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,15,238.0000,238.0000,"3,570","3,750"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,8,428.7500,428.7500,"3,430","3,600"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,27,114.2593,114.2593,"3,085","3,240"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,40,142.9250,142.9250,"5,717","6,000"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,84,209.6786,209.6786,"17,613","18,480"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,234,142.9103,142.9103,"33,441","35,100"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,27,142.8148,142.8148,"3,856","4,050"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,3,814.0000,814.0000,"2,442","2,563"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,7,752.1429,752.1429,"5,265","5,530"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,2,"1,235.5000","1,235.5000","2,471","2,596"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,4,562.0000,562.0000,"2,248","2,360"
HUKHB03425,貪婪之島集卡冊組合包,組,NTD,新台幣,4,809.7500,809.7500,"3,239","3,400"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,4,238.0000,238.0000,952,"1,000"
HUKHC00126,素面不織布環保袋(黑),個,NTD,新台幣,18,47.0000,47.0000,846,882
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,2,266.5000,266.5000,533,560
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,3,428.3333,428.3333,"1,285","1,350"
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,1,427.0000,427.0000,427,450
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,7,371.1429,371.1429,"2,598","2,730"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,2,333.0000,333.0000,666,700
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,5,142.8000,142.8000,714,750
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,8,47.6250,47.6250,381,400
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,6,152.1667,152.1667,913,960
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,6,267.0000,267.0000,"1,602","1,680"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,1,285.0000,285.0000,285,300
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,2,152.0000,152.0000,304,320
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,64,47.6250,47.6250,"3,048","3,200"
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,7,304.8571,304.8571,"2,134","2,240"
HUKHD10226,貪婪之島壓克力吊飾(隨機2入套組),包,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHD10326,貪婪之島壓克力吊飾(隨機5入套組),包,NTD,新台幣,2,570.0000,570.0000,"1,140","1,198"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,9,142.8889,142.8889,"1,286","1,350"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,25,142.8400,142.8400,"3,571","3,750"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,285,47.6175,47.6175,"13,571","14,250"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,64,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,32,0.0000,0.0000,0,0
