產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,19,752.4211,752.4211,"14,296","15,010"
HUKHA00626,三人票,個,NTD,新台幣,7,"2,143.0000","2,143.0000","15,001","15,750"
HUKHA00726,愛心票,個,NTD,新台幣,6,376.1667,376.1667,"2,257","2,370"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,53,379.9811,379.9811,"20,139","21,147"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,2,94.0000,94.0000,188,198
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,4,276.0000,276.0000,"1,104","1,160"
HUKHB00725,壓克力場景組 B款（統治者的祝福）,個,NTD,新台幣,1,334.0000,334.0000,334,350
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,4,209.7500,209.7500,839,880
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,10,238.0000,238.0000,"2,380","2,500"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,8,428.7500,428.7500,"3,430","3,600"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,2,276.0000,276.0000,552,580
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,5,238.0000,238.0000,"1,190","1,250"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,4,95.0000,95.0000,380,400
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,4,112.7500,112.7500,451,474
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,30,142.9667,142.9667,"4,289","4,500"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,174,142.9425,142.9425,"24,872","26,100"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,2,746.0000,746.0000,"1,492","1,566"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,5,751.6000,751.6000,"3,758","3,950"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,3,"1,209.6667","1,209.6667","3,629","3,812"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,4,562.0000,562.0000,"2,248","2,360"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.2800,190.2800,"9,514","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHC00226,獵人購物袋(淺藍),個,NTD,新台幣,12,85.0000,85.0000,"1,020","1,068"
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,3,847.3333,847.3333,"2,542","2,670"
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,2,343.0000,343.0000,686,720
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,2,428.5000,428.5000,857,900
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,6,142.8333,142.8333,857,900
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,10,47.6000,47.6000,476,500
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,2,152.0000,152.0000,304,320
HUKHD08826,鏡面壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,2,171.5000,171.5000,343,360
HUKHD09026,鏡面壓克力鑰匙圈-HunterC款(蟻王),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,1,171.0000,171.0000,171,180
