產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,33,47.6061,47.6061,"1,571","1,650"
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,10,152.1000,152.1000,"1,521","1,600"
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,13,152.0769,152.0769,"1,977","2,080"
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,150,190.2667,190.2667,"28,540","29,970"
HUKHD02326,人物造型壓克力立牌-HunterA款(小傑),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD02626,人物造型壓克力立牌-HunterD款(彼多),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD03126,潮流全彩T-shirt(制約誓約)-Hunter_XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03226,潮流全彩T-shirt(制約誓約)-Hunter_2XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,2,400.0000,400.0000,800,840
HUKHD04526,金屬造型徽章-HunterA款(獵人執照),個,NTD,新台幣,18,171.1667,171.1667,"3,081","3,240"
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD05526,聖騎士首飾項鍊-HunterA款,個,NTD,新台幣,5,381.0000,381.0000,"1,905","2,000"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,7,143.0000,143.0000,"1,001","1,050"
HUKHD07426,透明小海報(2入)-Hunter_B款(酷+雷),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,2,209.5000,209.5000,419,440
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,2,285.5000,285.5000,571,600
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,2,285.5000,285.5000,571,600
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,3,152.0000,152.0000,456,480
HUKHD09026,鏡面壓克力鑰匙圈-HunterC款(蟻王),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,190,47.6211,47.6211,"9,048","9,500"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,1,305.0000,305.0000,305,320
HUKHD10028,中筒襪-Hunter_C款(酷拉皮卡),雙,NTD,新台幣,1,181.0000,181.0000,181,190
HUKHD10226,貪婪之島壓克力吊飾(隨機2入套組),包,NTD,新台幣,3,237.6667,237.6667,713,750
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,13,142.8462,142.8462,"1,857","1,950"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,32,142.8438,142.8438,"4,571","4,800"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,709,47.6206,47.6206,"33,763","35,450"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,134,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,57,0.0000,0.0000,0,0
