產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,20,752.4000,752.4000,"15,048","15,800"
HUKHA00626,三人票,個,NTD,新台幣,5,"2,143.0000","2,143.0000","10,715","11,250"
HUKHA00726,愛心票,個,NTD,新台幣,6,376.1667,376.1667,"2,257","2,370"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,50,379.8600,379.8600,"18,993","19,950"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,4,94.0000,94.0000,376,396
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,8,276.0000,276.0000,"2,208","2,320"
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,6,210.0000,210.0000,"1,260","1,320"
HUKHB01125,角色壓克力立牌 (比司吉款）,個,NTD,新台幣,2,209.5000,209.5000,419,440
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,7,238.0000,238.0000,"1,666","1,750"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,1,276.0000,276.0000,276,290
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,2,237.5000,237.5000,475,500
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,6,95.0000,95.0000,570,600
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,12,114.3333,114.3333,"1,372","1,440"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,49,142.7551,142.7551,"6,995","7,343"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,78,209.5128,209.5128,"16,342","17,149"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,276,142.9167,142.9167,"39,445","41,400"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,9,143.0000,143.0000,"1,287","1,350"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,3,814.0000,814.0000,"2,442","2,563"
HUKHB02825,角色抱枕 (小傑款）,個,NTD,新台幣,2,429.0000,429.0000,858,900
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,4,752.2500,752.2500,"3,009","3,160"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,3,"1,262.3333","1,262.3333","3,787","3,976"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,3,561.3333,561.3333,"1,684","1,770"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3000,190.3000,"9,515","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,4,238.0000,238.0000,952,"1,000"
HUKHD00125,名牌壓克力吊飾,個,NTD,新台幣,4,190.0000,190.0000,760,800
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,3,343.0000,343.0000,"1,029","1,080"
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,11,371.4545,371.4545,"4,086","4,290"
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,4,142.7500,142.7500,571,600
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,19,47.6316,47.6316,905,950
HUKHD01426,嘟嘟馬克杯(350ml)-HunterB款(綜),個,NTD,新台幣,1,343.0000,343.0000,343,360
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,33,190.4242,190.4242,"6,284","6,600"
HUKHD02226,鎖鏈之鑰匙圈-HunterA款,個,NTD,新台幣,4,429.0000,429.0000,"1,716","1,800"
HUKHD02726,壓克力燈座-HunterA款(奇犽),個,NTD,新台幣,6,619.0000,619.0000,"3,714","3,900"
HUKHD03026,潮流全彩T-shirt(制約誓約)-Hunter_L,個,NTD,新台幣,1,740.0000,740.0000,740,780
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,400.0000,400.0000,400,420
HUKHD03926,垂墜式壓克力鑰匙圈-HunterB款(酷拉皮卡+雷歐力),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD04126,燙銀T-shirt(奇犽)-Hunter_M,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD04226,燙銀T-shirt(奇犽)-Hunter_L,個,NTD,新台幣,4,619.2500,619.2500,"2,477","2,600"
HUKHD04426,燙銀T-shirt(奇犽)-Hunter_2XL,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,1,190.0000,190.0000,190,200
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,2,"1,714.5000","1,714.5000","3,429","3,600"
HUKHD07126,金屬造型證件套-HunterA款(獵人協會),個,NTD,新台幣,4,305.0000,305.0000,"1,220","1,280"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD07926,角色壓克力立牌-Hunter_G款(雷歐力),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD09026,鏡面壓克力鑰匙圈-HunterC款(蟻王),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09226,盲抽透明書籤-HunterA款(念能力)(全16款),個,NTD,新台幣,48,76.1250,76.1250,"3,654","3,840"
HUKHD09326,燙銀T-shirt(奇犽)-Hunter_S,個,NTD,新台幣,3,619.0000,619.0000,"1,857","1,950"
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,111,47.6126,47.6126,"5,285","5,550"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,34,114.2941,114.2941,"3,886","4,080"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,10,304.6000,304.6000,"3,046","3,200"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,7,142.8571,142.8571,"1,000","1,050"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,17,142.8824,142.8824,"2,429","2,550"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,51,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,33,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,21,0.0000,0.0000,0,0
