產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,27,752.3333,752.3333,"20,313","21,330"
HUKHA00626,三人票,個,NTD,新台幣,7,"2,143.0000","2,143.0000","15,001","15,750"
HUKHA00726,愛心票,個,NTD,新台幣,2,376.0000,376.0000,752,790
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,1,238.0000,238.0000,238,250
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,45,379.9556,379.9556,"17,098","17,955"
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,2,94.0000,94.0000,188,198
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,1,209.0000,209.0000,209,220
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,9,209.8889,209.8889,"1,889","1,980"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,4,238.0000,238.0000,952,"1,000"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,5,428.4000,428.4000,"2,142","2,250"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,4,276.0000,276.0000,"1,104","1,160"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,13,95.0769,95.0769,"1,236","1,300"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,1,114.0000,114.0000,114,120
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,29,142.8966,142.8966,"4,144","4,350"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,72,209.4861,209.4861,"15,083","15,829"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,301,142.8771,142.8771,"43,006","45,150"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,17,142.9412,142.9412,"2,430","2,550"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,4,771.7500,771.7500,"3,087","3,240"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,1,752.0000,752.0000,752,790
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,3,"1,157.3333","1,157.3333","3,472","3,647"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,1,562.0000,562.0000,562,590
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3200,190.3200,"9,516","10,000"
HUKHB03425,貪婪之島集卡冊組合包,組,NTD,新台幣,5,810.0000,810.0000,"4,050","4,250"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,3,237.3333,237.3333,712,750
HUKHC00326,獵人購物袋(深藍),個,NTD,新台幣,25,85.0000,85.0000,"2,125","2,225"
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,3,847.3333,847.3333,"2,542","2,670"
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,2,343.0000,343.0000,686,720
HUKHD00426,磁吸式手機支架(全6款),個,NTD,新台幣,1,"1,858.0000","1,858.0000","1,858","1,950"
HUKHD00526,角色手機掛繩 - 小傑款,個,NTD,新台幣,2,428.5000,428.5000,857,900
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,1,428.0000,428.0000,428,450
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,6,371.0000,371.0000,"2,226","2,340"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,2,333.5000,333.5000,667,700
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,18,47.6111,47.6111,857,900
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,10,152.0000,152.0000,"1,520","1,600"
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,1,152.0000,152.0000,152,160
HUKHD01826,風險骰子鑰匙圈-HunterA款,個,NTD,新台幣,27,361.8148,361.8148,"9,769","10,260"
HUKHD01926,風險骰子抱枕-HunterA款,個,NTD,新台幣,3,714.0000,714.0000,"2,142","2,250"
HUKHD02226,鎖鏈之鑰匙圈-HunterA款,個,NTD,新台幣,3,429.0000,429.0000,"1,287","1,350"
HUKHD03026,潮流全彩T-shirt(制約誓約)-Hunter_L,個,NTD,新台幣,2,742.0000,742.0000,"1,484","1,560"
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,400.0000,400.0000,400,420
HUKHD03926,垂墜式壓克力鑰匙圈-HunterB款(酷拉皮卡+雷歐力),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD04526,金屬造型徽章-HunterA款(獵人執照),個,NTD,新台幣,4,171.0000,171.0000,684,720
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07426,透明小海報(2入)-Hunter_B款(酷+雷),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,3,209.6667,209.6667,629,660
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD07926,角色壓克力立牌-Hunter_G款(雷歐力),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,2,171.0000,171.0000,342,360
HUKHD09026,鏡面壓克力鑰匙圈-HunterC款(蟻王),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,26,47.6154,47.6154,"1,238","1,300"
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,2,304.0000,304.0000,608,640
HUKHD09826,中筒襪-Hunter_A款(小傑),雙,NTD,新台幣,1,181.0000,181.0000,181,190
HUKHD09927,中筒襪-Hunter_B款(奇犽),雙,NTD,新台幣,6,181.0000,181.0000,"1,086","1,140"
HUKHD10129,中筒襪-Hunter_D款(雷歐力),雙,NTD,新台幣,1,181.0000,181.0000,181,190
HUKHD10226,貪婪之島壓克力吊飾(隨機2入套組),包,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,5,142.8000,142.8000,714,750
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,183,47.6175,47.6175,"8,714","9,150"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,60,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,26,0.0000,0.0000,0,0
