產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,58,142.9655,142.9655,"8,292","8,700"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,898,142.8976,142.8976,"128,322","134,700"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,30,142.9000,142.9000,"4,287","4,500"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,7,789.7143,789.7143,"5,528","5,802"
HUKHB02825,角色抱枕 (小傑款）,個,NTD,新台幣,2,428.5000,428.5000,857,900
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,5,428.6000,428.6000,"2,143","2,250"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,13,751.9231,751.9231,"9,775","10,270"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,14,"1,269.5714","1,269.5714","17,774","18,664"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,11,561.9091,561.9091,"6,181","6,490"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.4600,190.4600,"9,523","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,13,238.0000,238.0000,"3,094","3,250"
HUKHC00326,獵人購物袋(深藍),個,NTD,新台幣,87,84.9770,84.9770,"7,393","7,743"
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,1,848.0000,848.0000,848,890
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,9,267.0000,267.0000,"2,403","2,520"
HUKHD00226,HunterxHunter T-shirt - 2XL款,個,NTD,新台幣,4,847.5000,847.5000,"3,390","3,560"
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,8,267.0000,267.0000,"2,136","2,240"
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,20,343.0500,343.0500,"6,861","7,200"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,4,267.0000,267.0000,"1,068","1,120"
HUKHD00426,磁吸式手機支架(全6款),個,NTD,新台幣,1,"1,857.0000","1,857.0000","1,857","1,950"
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,4,428.5000,428.5000,"1,714","1,800"
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,5,333.0000,333.0000,"1,665","1,750"
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,5,142.8000,142.8000,714,750
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,42,47.6190,47.6190,"2,000","2,100"
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,131,190.3664,190.3664,"24,938","26,200"
HUKHD02226,鎖鏈之鑰匙圈-HunterA款,個,NTD,新台幣,9,428.6667,428.6667,"3,858","4,050"
HUKHD02926,潮流全彩T-shirt(制約誓約)-Hunter_M,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03126,潮流全彩T-shirt(制約誓約)-Hunter_XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03226,潮流全彩T-shirt(制約誓約)-Hunter_2XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,400.0000,400.0000,400,420
HUKHD04526,金屬造型徽章-HunterA款(獵人執照),個,NTD,新台幣,30,171.1000,171.1000,"5,133","5,400"
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,10,190.0000,190.0000,"1,900","2,000"
HUKHD05026,銀箔書籤(4入)-HunterB款(綜),個,NTD,新台幣,6,114.1667,114.1667,685,720
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,2,"1,714.0000","1,714.0000","3,428","3,600"
HUKHD05526,聖騎士首飾項鍊-HunterA款,個,NTD,新台幣,20,380.9500,380.9500,"7,619","8,000"
HUKHD06426,潮流全彩T-shirt(拿酷戮)-Hunter_L,個,NTD,新台幣,1,742.0000,742.0000,742,780
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHD07426,透明小海報(2入)-Hunter_B款(酷+雷),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,6,143.0000,143.0000,858,900
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,4,209.7500,209.7500,839,880
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,3,285.6667,285.6667,857,900
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,6,152.0000,152.0000,912,960
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09226,盲抽透明書籤-HunterA款(念能力)(全16款),個,NTD,新台幣,37,76.1351,76.1351,"2,817","2,960"
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,198,47.6212,47.6212,"9,429","9,900"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,32,114.1875,114.1875,"3,654","3,840"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,3,571.0000,571.0000,"1,713","1,800"
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,3,305.0000,305.0000,915,960
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,6,952.0000,952.0000,"5,712","6,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,27,142.8519,142.8519,"3,857","4,050"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,73,142.8630,142.8630,"10,429","10,950"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,900,47.6189,47.6189,"42,857","45,000"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,147,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,59,0.0000,0.0000,0,0
