產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,4,267.0000,267.0000,"1,068","1,120"
HUKHD00226,HunterxHunter T-shirt - 2XL款,個,NTD,新台幣,1,847.0000,847.0000,847,890
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,4,267.0000,267.0000,"1,068","1,120"
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,8,343.1250,343.1250,"2,745","2,880"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,4,267.0000,267.0000,"1,068","1,120"
HUKHD00526,角色手機掛繩 - 小傑款,個,NTD,新台幣,1,428.0000,428.0000,428,450
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00726,角色手機掛繩 - 比司吉款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,1,428.0000,428.0000,428,450
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,32,371.1875,371.1875,"11,878","12,480"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,4,333.0000,333.0000,"1,332","1,400"
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,6,142.8333,142.8333,857,900
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,35,47.6286,47.6286,"1,667","1,750"
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,229,190.3755,190.3755,"43,596","45,800"
HUKHD02126,BOOK收藏冊-HunterA款,個,NTD,新台幣,9,"1,599.7778","1,599.7778","14,398","15,120"
HUKHD02226,鎖鏈之鑰匙圈-HunterA款,個,NTD,新台幣,15,428.8667,428.8667,"6,433","6,750"
HUKHD02726,壓克力燈座-HunterA款(奇犽),個,NTD,新台幣,9,618.7778,618.7778,"5,569","5,850"
HUKHD02926,潮流全彩T-shirt(制約誓約)-Hunter_M,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03026,潮流全彩T-shirt(制約誓約)-Hunter_L,個,NTD,新台幣,1,742.0000,742.0000,742,780
HUKHD03126,潮流全彩T-shirt(制約誓約)-Hunter_XL,個,NTD,新台幣,1,742.0000,742.0000,742,780
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,3,400.0000,400.0000,"1,200","1,260"
HUKHD04126,燙銀T-shirt(奇犽)-Hunter_M,個,NTD,新台幣,3,618.6667,618.6667,"1,856","1,950"
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,5,190.0000,190.0000,950,"1,000"
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,1,"1,714.0000","1,714.0000","1,714","1,800"
HUKHD07126,金屬造型證件套-HunterA款(獵人協會),個,NTD,新台幣,18,305.0000,305.0000,"5,490","5,760"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,9,143.0000,143.0000,"1,287","1,350"
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHD07926,角色壓克力立牌-Hunter_G款(雷歐力),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,3,209.0000,209.0000,627,660
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,2,286.0000,286.0000,572,600
HUKHD08426,靠邊壓克力立牌-Hunter_C款(彼多),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,2,171.5000,171.5000,343,360
HUKHD08826,鏡面壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,2,171.0000,171.0000,342,360
HUKHD09026,鏡面壓克力鑰匙圈-HunterC款(蟻王),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,3,171.0000,171.0000,513,540
HUKHD09226,盲抽透明書籤-HunterA款(念能力)(全16款),個,NTD,新台幣,24,76.0833,76.0833,"1,826","1,920"
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,201,47.6219,47.6219,"9,572","10,050"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,25,113.7200,113.7200,"2,843","2,988"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,4,305.0000,305.0000,"1,220","1,280"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,3,952.3333,952.3333,"2,857","3,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,25,142.8400,142.8400,"3,571","3,750"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,32,142.8438,142.8438,"4,571","4,800"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,200,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,141,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,82,0.0000,0.0000,0,0
