產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,34,752.3529,752.3529,"25,580","26,860"
HUKHA00626,三人票,個,NTD,新台幣,13,"2,143.0000","2,143.0000","27,859","29,250"
HUKHA00726,愛心票,個,NTD,新台幣,5,376.2000,376.2000,"1,881","1,975"
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,47,379.8723,379.8723,"17,854","18,753"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,7,94.1429,94.1429,659,693
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,7,276.0000,276.0000,"1,932","2,030"
HUKHB00725,壓克力場景組 B款（統治者的祝福）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,6,210.0000,210.0000,"1,260","1,320"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,6,210.0000,210.0000,"1,260","1,320"
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,5,238.0000,238.0000,"1,190","1,250"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,6,428.8333,428.8333,"2,573","2,700"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,1,276.0000,276.0000,276,290
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,14,114.4286,114.4286,"1,602","1,680"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,11,143.0000,143.0000,"1,573","1,650"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,48,209.0417,209.0417,"10,034","10,527"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,285,142.8982,142.8982,"40,726","42,750"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,5,143.0000,143.0000,715,750
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,6,779.8333,779.8333,"4,679","4,912"
HUKHB02825,角色抱枕 (小傑款）,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,6,752.0000,752.0000,"4,512","4,740"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,8,"1,235.6250","1,235.6250","9,885","10,383"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,8,561.5000,561.5000,"4,492","4,720"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3600,190.3600,"9,518","10,000"
HUKHB03425,貪婪之島集卡冊組合包,組,NTD,新台幣,4,809.7500,809.7500,"3,239","3,400"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,3,238.0000,238.0000,714,750
HUKHC00126,素面不織布環保袋(黑),個,NTD,新台幣,21,46.9048,46.9048,985,"1,029"
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,1,846.0000,846.0000,846,890
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,6,343.0000,343.0000,"2,058","2,160"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,2,428.5000,428.5000,857,900
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,14,371.2143,371.2143,"5,197","5,460"
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,4,142.7500,142.7500,571,600
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,14,47.6429,47.6429,667,700
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,4,152.0000,152.0000,608,640
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,1,152.0000,152.0000,152,160
HUKHD03126,潮流全彩T-shirt(制約誓約)-Hunter_XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD03926,垂墜式壓克力鑰匙圈-HunterB款(酷拉皮卡+雷歐力),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,4,267.0000,267.0000,"1,068","1,120"
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,4,"1,714.2500","1,714.2500","6,857","7,201"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,3,143.0000,143.0000,429,450
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07626,角色壓克力立牌-Hunter_D款(小傑2),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,3,285.6667,285.6667,857,900
