產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00526,角色手機掛繩 - 小傑款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,3,428.6667,428.6667,"1,286","1,350"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,12,47.5833,47.5833,571,600
HUKHD03226,潮流全彩T-shirt(制約誓約)-Hunter_2XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD05126,木棉花福袋-A款,個,NTD,新台幣,2,"1,714.0000","1,714.0000","3,428","3,600"
HUKHD07326,透明小海報(2入)-Hunter_A款(傑+奇),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,1,152.0000,152.0000,152,160
HUKHD08826,鏡面壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,121,47.6198,47.6198,"5,762","6,050"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,1,571.0000,571.0000,571,600
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,2,305.0000,305.0000,610,640
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,3,952.3333,952.3333,"2,857","3,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,7,142.8571,142.8571,"1,000","1,050"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,12,142.8333,142.8333,"1,714","1,800"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,247,47.6235,47.6235,"11,763","12,350"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,37,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,10,0.0000,0.0000,0,0
