產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHC00326,獵人購物袋(深藍),個,NTD,新台幣,63,84.9841,84.9841,"5,354","5,607"
HUKHD00125,名牌壓克力吊飾,個,NTD,新台幣,7,190.0000,190.0000,"1,330","1,400"
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,2,847.5000,847.5000,"1,695","1,780"
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,7,267.0000,267.0000,"1,869","1,960"
HUKHD00226,HunterxHunter T-shirt - 2XL款,個,NTD,新台幣,2,847.5000,847.5000,"1,695","1,780"
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,11,266.7273,266.7273,"2,934","3,080"
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,10,343.0000,343.0000,"3,430","3,600"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,8,267.0000,267.0000,"2,136","2,240"
HUKHD00426,磁吸式手機支架(全6款),個,NTD,新台幣,1,"1,857.0000","1,857.0000","1,857","1,950"
HUKHD00526,角色手機掛繩 - 小傑款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,2,428.5000,428.5000,857,900
HUKHD00726,角色手機掛繩 - 比司吉款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,3,371.6667,371.6667,"1,115","1,170"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,2,333.0000,333.0000,666,700
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,13,142.8462,142.8462,"1,857","1,950"
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,37,47.6216,47.6216,"1,762","1,850"
HUKHD01926,風險骰子抱枕-HunterA款,個,NTD,新台幣,7,714.0000,714.0000,"4,998","5,250"
HUKHD02026,貪婪之島壓克力卡片組-HunterA款(綜),個,NTD,新台幣,66,190.2879,190.2879,"12,559","13,200"
HUKHD02626,人物造型壓克力立牌-HunterD款(彼多),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD03726,拉霸吊飾鑰匙圈-HunterA款(小傑),個,NTD,新台幣,3,400.0000,400.0000,"1,200","1,260"
HUKHD04726,B6筆記本-HunterA款,個,NTD,新台幣,11,190.0000,190.0000,"2,090","2,200"
HUKHD05026,銀箔書籤(4入)-HunterB款(綜),個,NTD,新台幣,3,114.0000,114.0000,342,360
HUKHD05826,潮流T-shirt(西索IMAGE)-Hunter_L,個,NTD,新台幣,6,571.0000,571.0000,"3,426","3,600"
HUKHD06226,潮流全彩T-shirt(拿酷戮)-Hunter_S,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD06426,潮流全彩T-shirt(拿酷戮)-Hunter_L,個,NTD,新台幣,2,743.0000,743.0000,"1,486","1,560"
HUKHD06926,角色語錄鑰匙圈-HunterA款(波特克林),個,NTD,新台幣,14,238.1429,238.1429,"3,334","3,500"
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,6,143.0000,143.0000,858,900
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,7,209.7143,209.7143,"1,468","1,540"
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,2,209.5000,209.5000,419,440
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,5,285.8000,285.8000,"1,429","1,500"
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,2,171.0000,171.0000,342,360
HUKHD08826,鏡面壓克力鑰匙圈-HunterA款(小傑),個,NTD,新台幣,2,171.5000,171.5000,343,360
HUKHD09026,鏡面壓克力鑰匙圈-HunterC款(蟻王),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09226,盲抽透明書籤-HunterA款(念能力)(全16款),個,NTD,新台幣,25,76.1600,76.1600,"1,904","2,000"
HUKHD09326,燙銀T-shirt(奇犽)-Hunter_S,個,NTD,新台幣,2,619.0000,619.0000,"1,238","1,300"
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,129,47.6202,47.6202,"6,143","6,450"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,32,114.2813,114.2813,"3,657","3,840"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,2,570.5000,570.5000,"1,141","1,200"
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,3,305.0000,305.0000,915,960
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,6,952.6667,952.6667,"5,716","6,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,2,952.0000,952.0000,"1,904","2,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,15,142.8667,142.8667,"2,143","2,250"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,66,142.8485,142.8485,"9,428","9,900"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,124,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,29,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,44,0.0000,0.0000,0,0
