產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,16,752.3750,752.3750,"12,038","12,640"
HUKHA00626,三人票,個,NTD,新台幣,8,"2,143.0000","2,143.0000","17,144","18,000"
HUKHA00726,愛心票,個,NTD,新台幣,1,376.0000,376.0000,376,395
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,29,379.9655,379.9655,"11,019","11,571"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,8,143.0000,143.0000,"1,144","1,200"
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,5,94.2000,94.2000,471,495
HUKHB00425,風險骰子,個,NTD,新台幣,47,456.9787,456.9787,"21,478","22,560"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB00725,壓克力場景組 B款（統治者的祝福）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,7,238.0000,238.0000,"1,666","1,750"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,7,429.0000,429.0000,"3,003","3,150"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,4,276.0000,276.0000,"1,104","1,160"
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,4,114.5000,114.5000,458,480
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,25,142.8800,142.8800,"3,572","3,750"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,46,209.2609,209.2609,"9,626","10,098"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,301,142.8937,142.8937,"43,011","45,150"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,17,143.0000,143.0000,"2,431","2,550"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,4,796.7500,796.7500,"3,187","3,346"
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,2,"1,158.0000","1,158.0000","2,316","2,432"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,4,562.0000,562.0000,"2,248","2,360"
HUKHB03425,貪婪之島集卡冊組合包,組,NTD,新台幣,7,809.2857,809.2857,"5,665","5,950"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHC00126,素面不織布環保袋(黑),個,NTD,新台幣,24,47.0000,47.0000,"1,128","1,176"
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,1,267.0000,267.0000,267,280
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,1,343.0000,343.0000,343,360
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,5,371.0000,371.0000,"1,855","1,950"
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,15,47.6000,47.6000,714,750
HUKHD01526,大壓克力鑰匙圈-HunterA款(獵人執照),個,NTD,新台幣,10,152.2000,152.2000,"1,522","1,600"
HUKHD01626,大壓克力鑰匙圈-HunterB款(大天使的氣息),個,NTD,新台幣,5,152.2000,152.2000,761,800
HUKHD04826,立體杯墊-HunterA款(蜘蛛),個,NTD,新台幣,3,267.0000,267.0000,801,840
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07726,角色壓克力立牌-Hunter_E款(奇犽2),個,NTD,新台幣,3,210.0000,210.0000,630,660
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,2,209.0000,209.0000,418,440
HUKHD08226,靠邊壓克力立牌-Hunter_A款(奇犽),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,2,286.0000,286.0000,572,600
HUKHD08426,靠邊壓克力立牌-Hunter_C款(彼多),個,NTD,新台幣,3,286.0000,286.0000,858,900
HUKHD08626,大壓克力鑰匙圈-HunterC款(綜),個,NTD,新台幣,1,152.0000,152.0000,152,160
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,2,171.0000,171.0000,342,360
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,41,47.6098,47.6098,"1,952","2,050"
HUKHD10326,貪婪之島壓克力吊飾(隨機5入套組),包,NTD,新台幣,1,570.0000,570.0000,570,599
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,15,142.8667,142.8667,"2,143","2,250"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,13,142.8462,142.8462,"1,857","1,950"
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,157,47.6242,47.6242,"7,477","7,850"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,53,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,24,0.0000,0.0000,0,0
