產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,17,752.3529,752.3529,"12,790","13,430"
HUKHA00626,三人票,個,NTD,新台幣,4,"2,143.0000","2,143.0000","8,572","9,000"
HUKHA00726,愛心票,個,NTD,新台幣,4,376.0000,376.0000,"1,504","1,580"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,2,238.0000,238.0000,476,500
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,53,379.9623,379.9623,"20,138","21,147"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,2,143.0000,143.0000,286,300
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,4,94.0000,94.0000,376,396
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,4,276.2500,276.2500,"1,105","1,160"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,6,209.8333,209.8333,"1,259","1,320"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,6,210.0000,210.0000,"1,260","1,320"
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,8,238.0000,238.0000,"1,904","2,000"
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,4,276.2500,276.2500,"1,105","1,160"
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,5,238.0000,238.0000,"1,190","1,250"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,12,95.0833,95.0833,"1,141","1,200"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,8,113.6250,113.6250,909,954
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,39,142.8718,142.8718,"5,572","5,850"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,334,142.8952,142.8952,"47,727","50,100"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,33,142.9697,142.9697,"4,718","4,950"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,3,780.0000,780.0000,"2,340","2,456"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,5,752.4000,752.4000,"3,762","3,950"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,2,"1,157.0000","1,157.0000","2,314","2,432"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,6,561.8333,561.8333,"3,371","3,540"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3600,190.3600,"9,518","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,7,238.0000,238.0000,"1,666","1,750"
HUKHC00326,獵人購物袋(深藍),個,NTD,新台幣,23,85.0000,85.0000,"1,955","2,047"
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00226,HunterxHunter T-shirt - 2XL款,個,NTD,新台幣,1,847.0000,847.0000,847,890
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,6,343.0000,343.0000,"2,058","2,160"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,2,267.0000,267.0000,534,560
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,4,142.7500,142.7500,571,600
HUKHD01226,卡片相片機(阿拉丁),個,NTD,新台幣,30,47.6333,47.6333,"1,429","1,500"
HUKHD03226,潮流全彩T-shirt(制約誓約)-Hunter_2XL,個,NTD,新台幣,1,743.0000,743.0000,743,780
HUKHD05026,銀箔書籤(4入)-HunterB款(綜),個,NTD,新台幣,4,114.0000,114.0000,456,480
HUKHD07426,透明小海報(2入)-Hunter_B款(酷+雷),個,NTD,新台幣,1,143.0000,143.0000,143,150
HUKHD07526,透明小海報(2入)-Hunter_C款(西+團),個,NTD,新台幣,4,143.0000,143.0000,572,600
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHD08426,靠邊壓克力立牌-Hunter_C款(彼多),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08526,電競級滑鼠墊-Hunter_E款(小傑),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,1,171.0000,171.0000,171,180
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,68,47.6176,47.6176,"3,238","3,400"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,4,571.0000,571.0000,"2,284","2,400"
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,1,953.0000,953.0000,953,"1,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,1,952.0000,952.0000,952,"1,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,4,142.7500,142.7500,571,600
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,5,142.8000,142.8000,714,750
HUKHF00325,獵人抽卡機(新),個,NTD,新台幣,656,47.6204,47.6204,"31,239","32,800"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,33,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,19,0.0000,0.0000,0,0
